timestamp,temperature_c,pressure_hpa,humidity_pct,station_id,station_name,cluster_id,role,is_anomaly,fault_type
2025-01-01 00:00:00,11.3,1008.9,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 01:00:00,10.9,1008.4,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 02:00:00,10.5,1008.1,95,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 03:00:00,10.1,1007.6,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 04:00:00,9.8,1007.6,97,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 05:00:00,9.5,1007.6,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 06:00:00,9.9,1009.3,99,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 07:00:00,10.3,1009.9,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 08:00:00,12.0,1010.6,92,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 09:00:00,13.9,1010.9,81,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 10:00:00,15.4,1010.6,69,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 11:00:00,16.3,1009.9,66,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 12:00:00,17.1,1008.7,63,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 13:00:00,17.8,1007.3,62,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 14:00:00,18.1,1006.3,62,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 15:00:00,17.9,1006.1,63,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 16:00:00,17.1,1006.0,69,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 17:00:00,15.5,1006.1,77,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 18:00:00,13.1,1007.8,85,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 19:00:00,12.6,1008.1,87,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 20:00:00,12.2,1008.7,87,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 21:00:00,11.6,1008.6,89,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 22:00:00,11.0,1008.4,91,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-01 23:00:00,10.8,1008.2,91,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 00:00:00,10.4,1007.9,92,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 01:00:00,10.1,1007.4,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 02:00:00,9.8,1006.9,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 03:00:00,9.7,1006.4,95,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 04:00:00,9.6,1006.6,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 05:00:00,9.5,1006.9,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 06:00:00,9.5,1008.6,97,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 07:00:00,9.6,1009.4,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 08:00:00,11.1,1010.1,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 09:00:00,13.1,1010.5,87,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 10:00:00,15.0,1010.2,78,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 11:00:00,16.8,1009.5,68,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 12:00:00,17.4,1008.6,65,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 13:00:00,18.5,1007.5,60,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 14:00:00,18.7,1006.7,61,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 15:00:00,18.5,1006.2,63,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 16:00:00,17.7,1006.5,69,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 17:00:00,16.2,1006.7,77,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 18:00:00,14.9,1007.9,79,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 19:00:00,14.4,1008.4,81,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 20:00:00,13.7,1008.8,85,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 21:00:00,13.1,1008.9,88,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 22:00:00,12.5,1008.8,90,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-02 23:00:00,12.0,1008.3,91,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 00:00:00,11.5,1007.8,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 01:00:00,10.9,1007.5,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 02:00:00,10.3,1007.2,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 03:00:00,9.7,1006.9,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 04:00:00,9.4,1007.1,99,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 05:00:00,9.4,1007.5,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 06:00:00,8.8,1008.9,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 07:00:00,9.1,1009.4,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 08:00:00,10.5,1010.2,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 09:00:00,12.8,1010.4,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 10:00:00,15.5,1010.2,81,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 11:00:00,17.3,1009.1,73,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 12:00:00,18.5,1007.8,69,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 13:00:00,19.3,1006.7,67,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 14:00:00,19.7,1006.0,66,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 15:00:00,19.7,1005.7,67,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 16:00:00,18.8,1005.6,75,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 17:00:00,16.7,1005.6,82,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 18:00:00,14.4,1006.9,90,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 19:00:00,13.6,1007.2,92,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 20:00:00,12.9,1007.3,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 21:00:00,12.4,1007.2,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 22:00:00,12.0,1007.3,95,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-03 23:00:00,11.2,1007.1,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 00:00:00,10.6,1006.7,99,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 01:00:00,10.2,1006.2,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 02:00:00,9.9,1005.7,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 03:00:00,9.6,1005.4,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 04:00:00,9.4,1005.5,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 05:00:00,9.1,1005.9,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 06:00:00,10.0,1007.2,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 07:00:00,9.8,1007.9,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 08:00:00,10.7,1008.8,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 09:00:00,12.4,1009.3,97,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 10:00:00,13.8,1009.1,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 11:00:00,16.3,1008.3,82,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 12:00:00,17.8,1007.1,73,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 13:00:00,18.5,1005.7,71,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 14:00:00,18.8,1004.8,70,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 15:00:00,18.8,1004.4,69,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 16:00:00,18.2,1004.3,76,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 17:00:00,16.3,1004.7,82,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 18:00:00,13.7,1006.2,89,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 19:00:00,12.5,1006.7,92,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 20:00:00,11.8,1007.2,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 21:00:00,11.4,1007.3,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 22:00:00,10.9,1007.3,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-04 23:00:00,10.5,1007.1,95,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 00:00:00,9.9,1006.5,99,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 01:00:00,9.5,1006.2,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 02:00:00,9.2,1005.7,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 03:00:00,9.4,1005.6,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 04:00:00,9.6,1005.4,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 05:00:00,9.5,1005.8,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 06:00:00,9.8,1007.3,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 07:00:00,10.0,1008.1,99,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 08:00:00,10.7,1009.0,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 09:00:00,11.7,1009.7,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 10:00:00,14.0,1009.3,87,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 11:00:00,16.4,1008.4,81,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 12:00:00,17.7,1007.2,77,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 13:00:00,18.8,1006.0,74,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 14:00:00,19.1,1005.3,73,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 15:00:00,19.1,1004.9,73,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 16:00:00,18.3,1004.7,77,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 17:00:00,17.0,1004.9,83,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 18:00:00,15.0,1006.2,92,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 19:00:00,14.5,1006.6,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 20:00:00,14.3,1007.0,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 21:00:00,14.0,1007.1,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 22:00:00,13.8,1006.6,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-05 23:00:00,13.7,1006.1,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 00:00:00,13.5,1005.5,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 01:00:00,13.1,1005.6,97,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 02:00:00,12.9,1005.2,97,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 03:00:00,12.9,1004.6,97,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 04:00:00,12.8,1004.7,97,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 05:00:00,12.9,1005.0,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 06:00:00,12.1,1005.9,99,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 07:00:00,12.5,1006.6,99,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 08:00:00,13.7,1007.1,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 09:00:00,15.7,1007.9,90,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 10:00:00,17.6,1007.7,84,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 11:00:00,19.4,1006.8,79,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 12:00:00,20.8,1005.5,76,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 13:00:00,21.8,1004.2,73,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 14:00:00,22.4,1003.5,71,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 15:00:00,22.4,1003.2,71,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 16:00:00,21.4,1002.8,80,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 17:00:00,19.0,1002.8,88,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 18:00:00,16.9,1003.5,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 19:00:00,16.1,1004.2,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 20:00:00,15.7,1004.7,95,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 21:00:00,15.2,1005.2,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 22:00:00,14.9,1005.4,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-06 23:00:00,14.3,1005.4,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 00:00:00,13.8,1005.1,95,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 01:00:00,13.2,1004.9,97,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 02:00:00,12.8,1005.0,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 03:00:00,12.5,1004.9,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 04:00:00,12.2,1005.0,99,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 05:00:00,12.0,1005.6,99,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 06:00:00,12.7,1006.9,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 07:00:00,13.0,1007.6,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 08:00:00,13.5,1008.4,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 09:00:00,14.2,1009.0,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 10:00:00,15.6,1008.6,86,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 11:00:00,16.6,1007.8,82,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 12:00:00,17.9,1006.5,74,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 13:00:00,18.8,1005.3,68,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 14:00:00,19.2,1004.4,65,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 15:00:00,18.8,1003.8,66,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 16:00:00,17.8,1003.7,73,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 17:00:00,16.3,1003.8,80,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 18:00:00,15.1,1005.9,80,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 19:00:00,14.9,1006.5,81,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 20:00:00,14.3,1006.6,83,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 21:00:00,13.4,1006.5,87,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 22:00:00,12.8,1006.4,90,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-07 23:00:00,12.2,1005.8,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 00:00:00,11.6,1005.5,95,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 01:00:00,11.1,1005.1,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 02:00:00,10.8,1004.6,97,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 03:00:00,10.7,1004.7,97,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 04:00:00,11.2,1004.9,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 05:00:00,11.7,1005.2,95,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 06:00:00,11.8,1006.6,89,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 07:00:00,11.6,1007.4,86,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 08:00:00,12.8,1008.6,75,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 09:00:00,14.0,1009.4,69,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 10:00:00,15.0,1009.3,68,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 11:00:00,16.0,1008.7,66,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 12:00:00,16.6,1007.5,65,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 13:00:00,17.2,1006.4,64,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 14:00:00,17.4,1005.6,64,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 15:00:00,17.2,1005.3,64,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 16:00:00,16.4,1005.4,67,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 17:00:00,14.6,1005.7,72,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 18:00:00,13.6,1006.7,78,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 19:00:00,12.9,1007.3,79,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 20:00:00,12.5,1007.7,81,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 21:00:00,12.2,1008.1,82,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 22:00:00,11.4,1008.1,86,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-08 23:00:00,10.9,1007.8,88,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 00:00:00,11.0,1007.5,89,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 01:00:00,10.7,1007.3,91,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 02:00:00,10.3,1007.2,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 03:00:00,10.2,1007.1,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 04:00:00,10.0,1007.2,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 05:00:00,9.8,1007.6,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 06:00:00,10.2,1008.7,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 07:00:00,10.4,1009.7,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 08:00:00,12.4,1010.9,88,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 09:00:00,15.0,1011.5,77,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 10:00:00,16.8,1011.2,68,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 11:00:00,17.9,1010.2,63,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 12:00:00,18.9,1008.9,57,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 13:00:00,19.2,1007.9,57,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 14:00:00,19.4,1007.3,57,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 15:00:00,19.3,1006.9,57,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 16:00:00,18.8,1006.9,62,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 17:00:00,16.5,1007.0,73,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 18:00:00,14.9,1008.1,83,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 19:00:00,14.5,1008.8,82,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 20:00:00,13.6,1009.7,83,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 21:00:00,13.1,1010.3,84,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 22:00:00,12.9,1010.4,84,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-09 23:00:00,12.3,1010.3,87,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 00:00:00,11.4,1009.9,92,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 01:00:00,10.9,1009.7,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 02:00:00,10.7,1009.5,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 03:00:00,10.2,1009.3,95,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 04:00:00,10.2,1009.4,94,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 05:00:00,9.8,1009.7,95,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 06:00:00,9.1,1010.8,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 07:00:00,9.5,1011.7,99,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 08:00:00,11.5,1012.4,97,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 09:00:00,14.8,1013.0,81,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 10:00:00,17.2,1012.7,71,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 11:00:00,18.4,1011.9,63,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 12:00:00,19.1,1010.8,61,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 13:00:00,19.4,1009.7,60,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 14:00:00,19.6,1008.9,60,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 15:00:00,19.4,1008.6,61,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 16:00:00,18.5,1008.5,69,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 17:00:00,16.3,1008.4,78,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 18:00:00,15.6,1008.6,82,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 19:00:00,14.5,1009.0,84,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 20:00:00,13.9,1009.4,85,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 21:00:00,13.4,1009.9,87,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 22:00:00,12.6,1010.0,90,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-10 23:00:00,11.7,1009.8,93,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 00:00:00,10.9,1009.5,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 01:00:00,10.5,1009.3,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 02:00:00,10.4,1008.9,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 03:00:00,10.0,1008.9,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 04:00:00,9.3,1009.0,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 05:00:00,8.6,1009.5,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 06:00:00,7.7,1010.3,100,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 07:00:00,8.7,1010.9,99,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 08:00:00,10.5,1012.1,98,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 09:00:00,12.3,1012.6,96,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 10:00:00,14.8,1012.3,90,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 11:00:00,17.7,1010.9,76,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 12:00:00,19.3,1009.7,66,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 13:00:00,20.2,1008.4,62,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 14:00:00,20.7,1007.5,59,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 15:00:00,20.7,1006.9,58,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 16:00:00,19.5,1006.6,69,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 17:00:00,17.3,1006.7,79,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 18:00:00,16.6,1006.6,82,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 19:00:00,15.7,1007.1,84,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 20:00:00,15.1,1007.7,85,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 21:00:00,14.5,1008.2,87,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 22:00:00,13.9,1008.6,89,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-11 23:00:00,13.4,1008.5,91,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 00:00:00,13.1,1008.3,92,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 01:00:00,12.9,1008.1,92,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 02:00:00,12.7,1008.0,91,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 03:00:00,12.4,1007.5,92,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 04:00:00,12.3,1007.4,92,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 05:00:00,12.3,1007.3,92,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 06:00:00,12.6,1008.1,92,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 07:00:00,13.1,1008.7,92,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 08:00:00,14.9,1009.4,88,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 09:00:00,17.2,1009.8,82,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 10:00:00,19.6,1009.6,75,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 11:00:00,21.7,1008.3,67,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 12:00:00,23.2,1007.3,62,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 13:00:00,23.8,1006.3,61,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 14:00:00,23.5,1005.6,64,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 15:00:00,22.7,1005.5,67,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 16:00:00,21.1,1006.0,77,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 17:00:00,19.4,1006.7,84,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 18:00:00,17.7,1007.1,89,AWS-VAR-052,Varanasi,VAR,center,False,
2025-01-12 19:00:00,17.4,1007.2,90,AWS-VAR-052,Varanasi,VAR,center,False,
